================================================================================
功能性隐藏指令归类统计报告 (细粒度 Opcode)
================================================================================

总处理/确认隐藏指令数: 17,902,989
Type A (完全未定义): 8,654,125
Type B (格式不符): 9,248,864

--------------------------------------------------------------------------------
Opcode 归类结果 (已忽略条件码):
唯一 Opcode 数量: 3,342
--------------------------------------------------------------------------------

Opcode       | Instruction Name                                             | Count
0x00F090C0 | VCMPE                                                        | 24
0x00F090C1 | VCMPE                                                        | 24
0x00F0B068 | VCMP                                                         | 24
0x00F0B069 | VCMP                                                         | 24
0x00B020C4 | VCMPE                                                        | 24
0x00B020C5 | VCMPE                                                        | 24
0x00B050C0 | VCMPE                                                        | 24
0x00B050C1 | VCMPE                                                        | 24
0x00B070E0 | VCMPE                                                        | 24
0x00B070E1 | VCMPE                                                        | 24
0x00B0A0C8 | VCMPE                                                        | 24
0x00B0A0C9 | VCMPE                                                        | 24
0x00F060E8 | VCMPE                                                        | 24
0x00F060E9 | VCMPE                                                        | 24
0x00F0B0E8 | VCMPE                                                        | 24
0x00F0B0E9 | VCMPE                                                        | 24
0x00B0B0C0 | VCMPE                                                        | 24
0x00B0B0C1 | VCMPE                                                        | 24
0x00F060C0 | VCMPE                                                        | 24
0x00F060C1 | VCMPE                                                        | 24
0x00B070C0 | VCMPE                                                        | 24
0x00B070C1 | VCMPE                                                        | 24
0x00B0B0EC | VCMPE                                                        | 24
0x00B0B0ED | VCMPE                                                        | 24
0x00F0A0C0 | VCMPE                                                        | 24
0x00F0A0C1 | VCMPE                                                        | 24
0x00B06048 | VCMP                                                         | 24
0x00B06049 | VCMP                                                         | 24
0x00B07040 | VCMP                                                         | 24
0x00B07041 | VCMP                                                         | 24
0x00B070C8 | VCMPE                                                        | 24
0x00B070C9 | VCMPE                                                        | 24
0x00B080C0 | VCMPE                                                        | 24
0x00B080C1 | VCMPE                                                        | 24
0x00B09040 | VCMP                                                         | 24
0x00B09041 | VCMP                                                         | 24
0x00B0A0C0 | VCMPE                                                        | 24
0x00B0A0C1 | VCMPE                                                        | 24
0x00B0B040 | VCMP                                                         | 24
0x00B0B041 | VCMP                                                         | 24
0x00B0E060 | VCMP                                                         | 24
0x00B0E061 | VCMP                                                         | 24
0x00B0E0E0 | VCMPE                                                        | 24
0x00B0E0E1 | VCMPE                                                        | 24
0x00B0F060 | VCMP                                                         | 24
0x00B0F061 | VCMP                                                         | 24
0x00F060E4 | VCMPE                                                        | 24
0x00F060E5 | VCMPE                                                        | 24
0x00F070E8 | VCMPE                                                        | 24
0x00F070E9 | VCMPE                                                        | 24
0x00F0B0C0 | VCMPE                                                        | 24
0x00F0B0C1 | VCMPE                                                        | 24
0x00B02044 | VCMP                                                         | 24
0x00B02045 | VCMP                                                         | 24
0x00B030C4 | VCMPE                                                        | 24
0x00B030C5 | VCMPE                                                        | 24
0x00B040C0 | VCMPE                                                        | 24
0x00B040C1 | VCMPE                                                        | 24
0x00B05040 | VCMP                                                         | 24
0x00B05041 | VCMP                                                         | 24
0x00B060C0 | VCMPE                                                        | 24
0x00B060C1 | VCMPE                                                        | 24
0x00B0A04C | VCMP                                                         | 24
0x00B0A04D | VCMP                                                         | 24
0x00B0B0CC | VCMPE                                                        | 24
0x00B0B0CD | VCMPE                                                        | 24
0x00B0D040 | VCMP                                                         | 24
0x00B0D041 | VCMP                                                         | 24
0x00B0F0E0 | VCMPE                                                        | 24
0x00B0F0E1 | VCMPE                                                        | 24
0x00F0A0E8 | VCMPE                                                        | 24
0x00F0A0E9 | VCMPE                                                        | 24
0x00B0C0C0 | VCMPE                                                        | 24
0x00B0C0C1 | VCMPE                                                        | 24
0x00F030E4 | VCMPE                                                        | 24
0x00F030E5 | VCMPE                                                        | 24
0x00F070C0 | VCMPE                                                        | 24
0x00F070C1 | VCMPE                                                        | 24
0x00B03044 | VCMP                                                         | 24
0x00B03045 | VCMP                                                         | 24
0x00B06040 | VCMP                                                         | 24
0x00B06041 | VCMP                                                         | 24
0x00B07048 | VCMP                                                         | 24
0x00B07049 | VCMP                                                         | 24
0x00B08040 | VCMP                                                         | 24
0x00B08041 | VCMP                                                         | 24
0x00B080E0 | VCMPE                                                        | 24
0x00B080E1 | VCMPE                                                        | 24
0x00B0A040 | VCMP                                                         | 24
0x00B0A041 | VCMP                                                         | 24
0x00B0B0C8 | VCMPE                                                        | 24
0x00B0B0C9 | VCMPE                                                        | 24
0x00B0E040 | VCMP                                                         | 24
0x00B0E041 | VCMP                                                         | 24
0x00B0F0C0 | VCMPE                                                        | 24
0x00B0F0C1 | VCMPE                                                        | 24
0x00F07068 | VCMP                                                         | 24
0x00F07069 | VCMP                                                         | 24
0x00F080C0 | VCMPE                                                        | 24
0x00F080C1 | VCMPE                                                        | 24
0x00F0A068 | VCMP                                                         | 24
0x00F0A069 | VCMP                                                         | 24
0x00B04040 | VCMP                                                         | 24
0x00B04041 | VCMP                                                         | 24
0x00B040E0 | VCMPE                                                        | 24
0x00B040E1 | VCMPE                                                        | 24
0x00B070C4 | VCMPE                                                        | 24
0x00B070C5 | VCMPE                                                        | 24
0x00B0A06C | VCMP                                                         | 24
0x00B0A06D | VCMP                                                         | 24
0x00B0B04C | VCMP                                                         | 24
0x00B0B04D | VCMP                                                         | 24
0x00B0C040 | VCMP                                                         | 24
0x00B0C041 | VCMP                                                         | 24
0x00B0E0C0 | VCMPE                                                        | 24
0x00B0E0C1 | VCMPE                                                        | 24
0x00B0F040 | VCMP                                                         | 24
0x00B0F041 | VCMP                                                         | 24
0x00F03064 | VCMP                                                         | 24
0x00F03065 | VCMP                                                         | 24
